timestamp,building,energy_kwh,is_injected_anomaly,anomaly_type,hour,day_of_week,day_of_month,month,is_weekend,is_off_hours,hour_sin,hour_cos,day_sin,day_cos,expected_energy_kwh,deviation_percent,absolute_deviation_percent,rolling_mean_6h,rolling_std_6h,rolling_mean_24h,rolling_std_24h,lag_1h,lag_24h,change_from_1h,change_from_24h,rolling_z_score,predicted_anomaly
2026-01-02 22:00:00,Building_A,58.82,False,normal,22,4,2,1,0,1,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,58.82,0.0,0.0,96.52166666666666,40.39489740878994,93.09208333333332,38.086170830296034,62.06,56.93,-3.240000000000002,1.8900000000000008,-0.899856367447453,False
2026-01-02 23:00:00,Building_A,61.09,False,normal,23,4,2,1,0,1,-0.2588190451025215,0.965925826289068,-0.433883739117558,-0.9009688679024191,56.15,8.797862867319688,8.797862867319688,83.68,37.52975512843103,93.17083333333336,38.01002612774535,58.82,55.56,2.270000000000003,5.530000000000001,-0.8440097679889781,False
2026-01-03 00:00:00,Building_A,58.04,False,normal,0,5,3,1,1,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,59.75,-2.86192468619247,2.86192468619247,72.225,30.451663172969603,93.40125,37.78823077792987,61.09,55.94,-3.0500000000000043,2.1000000000000014,-0.9357741622731024,False
2026-01-03 01:00:00,Building_A,59.14,False,normal,1,5,3,1,1,1,0.2588190451025207,0.9659258262890684,-0.9749279121818236,-0.2225209339563146,57.24,3.3193570929419964,3.3193570929419964,59.51333333333333,1.653307795498932,93.48875,37.70004489819723,58.04,60.36,1.1000000000000014,-1.2199999999999989,-0.9111063419885348,False
2026-01-03 02:00:00,Building_A,60.85,False,normal,2,5,3,1,1,1,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,56.16,8.35113960113961,8.35113960113961,59.656666666666666,1.5596238862807803,93.43791666666668,37.74744932116106,59.14,59.53,1.7100000000000009,1.3200000000000005,-0.8633144027667593,False
2026-01-03 03:00:00,Building_A,50.41,False,normal,3,5,3,1,1,1,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,56.58,-10.90491339696006,10.90491339696006,60.0,1.5574209450212757,93.49291666666666,37.696823355863664,60.85,59.76,-10.440000000000005,-9.35,-1.1428792357371196,False
2026-01-03 04:00:00,Building_A,56.1,False,normal,4,5,3,1,1,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,56.79,-1.2150026413100858,1.2150026413100858,58.05833333333333,3.9301878665856784,93.10333333333334,38.10668475724969,50.41,59.85,5.690000000000005,-3.75,-0.971045725154392,False
2026-01-03 05:00:00,Building_A,55.35,False,normal,5,5,3,1,1,1,0.9659258262890684,0.2588190451025207,-0.9749279121818236,-0.2225209339563146,55.42,-0.1263081919884523,0.1263081919884523,57.605,3.981300038930818,92.94708333333334,38.2563568436577,56.1,68.41,-0.75,-13.059999999999995,-0.9827669552273728,False
2026-01-03 06:00:00,Building_A,54.5,False,normal,6,5,3,1,1,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,57.05,-4.469763365468882,4.469763365468882,56.64833333333333,3.652458989045192,92.40291666666668,38.71073814389138,55.35,55.67,-0.8500000000000014,-1.1700000000000017,-0.9791318503351196,False
2026-01-03 07:00:00,Building_A,56.32,False,normal,7,5,3,1,1,0,0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,55.34,1.7708709794000668,1.7708709794000668,56.05833333333334,3.668576926637482,92.35416666666669,38.759714397102144,54.5,55.14,1.8200000000000005,1.1799999999999995,-0.9296809129574172,False
2026-01-03 08:00:00,Building_A,65.17,False,normal,8,5,3,1,1,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,56.75,14.837004405286349,14.837004405286349,55.58833333333334,3.362697825653804,92.40333333333332,38.71117383534301,56.32,129.08,8.850000000000001,-63.91000000000001,-0.7035005822652036,False
2026-01-03 09:00:00,Building_A,53.37,False,normal,9,5,3,1,1,0,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,57.95,-7.903364969801562,7.903364969801562,56.30833333333334,4.848741761184748,89.74041666666666,38.27421319205679,65.17,136.23,-11.800000000000004,-82.85999999999999,-0.9502590290795258,False
2026-01-03 10:00:00,Building_A,62.54,False,normal,10,5,3,1,1,0,0.4999999999999999,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,57.99,7.8461803759268784,7.8461803759268784,56.80166666666667,4.241100879094608,86.28791666666666,37.63006764707164,53.37,138.79,9.170000000000002,-76.25,-0.6310888646120921,False
2026-01-03 11:00:00,Building_A,49.28,False,normal,11,5,3,1,1,0,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,57.83,-14.784713816358286,14.784713816358286,57.875,4.805383439434423,83.11083333333333,36.19617322034334,62.54,132.58,-13.259999999999998,-83.30000000000001,-0.9346522110884192,False
2026-01-03 12:00:00,Building_A,56.02,False,normal,12,5,3,1,1,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,58.21,-3.762240164920113,3.762240164920113,56.86333333333332,5.946698804097703,79.64,35.22718466086147,49.28,128.95,6.740000000000002,-72.92999999999998,-0.6705049020350063,False
2026-01-03 13:00:00,Building_A,58.51,False,normal,13,5,3,1,1,0,-0.2588190451025208,-0.9659258262890684,-0.9749279121818236,-0.2225209339563146,56.96,2.7212078651685343,2.7212078651685343,57.11666666666667,5.85759222434074,76.60125000000001,33.909577114860845,56.02,129.03,2.489999999999995,-70.52000000000001,-0.533514468161018,False
2026-01-03 14:00:00,Building_A,60.63,False,normal,14,5,3,1,1,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,54.74,10.759956156375594,10.759956156375594,57.48166666666666,5.866247238793911,73.66291666666667,32.18024974626336,58.51,136.4,2.1200000000000045,-75.77000000000001,-0.4049973747695977,False
2026-01-03 15:00:00,Building_A,61.25,False,normal,15,5,3,1,1,0,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,59.73,2.5447848652268594,2.5447848652268594,56.725,4.8873418132958895,70.50583333333334,29.350044799116464,60.63,136.87,0.6199999999999974,-75.62,-0.3153601092156416,False
2026-01-03 16:00:00,Building_A,61.67,False,normal,16,5,3,1,1,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,59.63,3.421096763374139,3.421096763374139,58.03833333333333,4.864176874524332,67.355,25.75467859564968,61.25,135.87,0.4200000000000017,-74.2,-0.2207365927276715,False
2026-01-03 17:00:00,Building_A,55.95,False,normal,17,5,3,1,1,0,-0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,54.81,2.079912424740012,2.079912424740012,57.89333333333334,4.713786871153305,64.26333333333334,21.2281520764222,61.67,129.82,-5.719999999999999,-73.86999999999999,-0.3916183237902668,False
2026-01-03 18:00:00,Building_A,55.39,False,normal,18,5,3,1,1,0,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,55.73,-0.6100843351875046,0.6100843351875046,59.005,2.5795794230825373,61.18541666666667,16.028047964676443,55.95,134.31,-0.5600000000000023,-78.92,-0.3615796932626449,False
2026-01-03 19:00:00,Building_A,61.99,False,normal,19,5,3,1,1,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,60.3,2.8026533996683334,2.8026533996683334,58.9,2.7336056774873025,57.897083333333335,3.819448490994436,55.39,58.28,6.600000000000001,3.710000000000001,1.0715988646834798,False
2026-01-03 20:00:00,Building_A,56.74,False,normal,20,5,3,1,1,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,58.04,-2.239834596829768,2.239834596829768,59.48,2.9913408364796794,58.05166666666667,3.909632103971315,61.99,58.79,-5.25,-2.049999999999997,-0.3354961878214337,False
2026-01-03 21:00:00,Building_A,51.32,False,normal,21,5,3,1,1,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,55.64,-7.764198418404026,7.764198418404026,58.83166666666667,3.111388221784203,57.96625,3.915189831035124,56.74,62.06,-5.420000000000002,-10.740000000000002,-1.6975549811955917,False
2026-01-03 22:00:00,Building_A,52.03,False,normal,22,5,3,1,1,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,54.18,-3.968253968253966,3.968253968253966,57.17666666666667,4.063159690026604,57.51875,4.038768982165442,51.32,58.82,0.7100000000000009,-6.789999999999999,-1.3590155872339929,False
2026-01-03 23:00:00,Building_A,53.1,False,normal,23,5,3,1,1,1,-0.2588190451025215,0.965925826289068,-0.9749279121818236,-0.2225209339563146,56.84,-6.579873328641804,6.579873328641804,55.57,3.8303054708456408,57.23583333333334,4.179037663996192,52.03,61.09,1.0700000000000005,-7.990000000000002,-0.989661655592369,False
2026-01-04 00:00:00,Building_A,60.18,False,normal,0,6,4,1,1,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,57.23,5.154639175257738,5.154639175257738,55.095,3.9486440710691983,56.90291666666667,4.1769069887598524,53.1,58.04,7.079999999999998,2.140000000000001,0.7845717757546511,False
2026-01-04 01:00:00,Building_A,58.41,False,normal,1,6,4,1,1,1,0.2588190451025207,0.9659258262890684,-0.7818314824680299,0.6234898018587334,58.67,-0.443156638827348,0.443156638827348,55.89333333333334,4.470014168507387,56.99208333333333,4.224803550016163,60.18,59.14,-1.7700000000000031,-0.730000000000004,0.33561718311405,False
2026-01-04 02:00:00,Building_A,61.15,False,normal,2,6,4,1,1,1,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,60.84,0.5095332018408861,0.5095332018408861,55.296666666666674,3.658779395735228,56.961666666666666,4.211273345248808,58.41,60.85,2.740000000000002,0.2999999999999971,0.9945527136248812,False
2026-01-04 03:00:00,Building_A,55.56,False,normal,3,6,4,1,1,1,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,56.61,-1.854795972443026,1.854795972443026,56.031666666666666,4.378819094990886,56.97416666666667,4.223743359984337,61.15,50.41,-5.589999999999996,5.150000000000006,-0.3348135874126383,False
2026-01-04 04:00:00,Building_A,58.49,False,normal,4,6,4,1,1,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,56.65,3.2480141218005354,3.2480141218005354,56.73833333333334,3.765545998478438,57.18875,4.000688323928108,55.56,56.1,2.93,2.390000000000001,0.3252565295369874,False
2026-01-04 05:00:00,Building_A,60.83,False,normal,5,6,4,1,1,1,0.9659258262890684,0.2588190451025207,-0.7818314824680299,0.6234898018587334,56.23,8.180686466299132,8.180686466299132,57.815,2.994706997352255,57.28833333333333,4.002154492233834,58.49,55.35,2.3399999999999963,5.479999999999997,0.8849400175678513,False
2026-01-04 06:00:00,Building_A,56.15,False,normal,6,6,4,1,1,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,56.15,0.0,0.0,59.10333333333333,2.0852593763504617,57.51666666666667,4.042876361621716,60.83,54.5,-4.68,1.6499999999999986,-0.3380431515641166,False
2026-01-04 07:00:00,Building_A,59.98,False,normal,7,6,4,1,1,0,0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,60.96,-1.6076115485564368,1.6076115485564368,58.43166666666667,2.3064120765070077,57.585416666666674,4.003181320950018,56.15,56.32,3.8299999999999983,3.6599999999999966,0.598170090573127,False
2026-01-04 08:00:00,Building_A,54.39,False,normal,8,6,4,1,1,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,54.39,0.0,0.0,58.69333333333333,2.3909719083789804,57.73791666666667,4.0225462184675385,59.98,65.17,-5.589999999999996,-10.78,-0.8322879302906107,False
2026-01-04 09:00:00,Building_A,55.88,False,normal,9,6,4,1,1,0,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,55.88,0.0,0.0,57.56666666666666,2.586539515773375,57.28875,3.7491498311642655,54.39,53.37,1.490000000000002,2.510000000000005,-0.375751854004331,False
2026-01-04 10:00:00,Building_A,55.79,False,normal,10,6,4,1,1,0,0.4999999999999999,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,57.74,-3.377208174575689,3.377208174575689,57.620000000000005,2.539763768540395,57.39333333333334,3.669239545270522,55.88,62.54,-0.0900000000000034,-6.75,-0.4369661107026823,False
2026-01-04 11:00:00,Building_A,51.72,False,normal,11,6,4,1,1,0,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,58.88,-12.160326086956529,12.160326086956529,57.17,2.5934147373666256,57.11208333333334,3.512959831162266,55.79,49.28,-4.07,2.4399999999999977,-1.534911753189436,False
2026-01-04 12:00:00,Building_A,60.13,False,normal,12,6,4,1,1,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,58.89,2.10562064866701,2.10562064866701,55.65166666666667,2.6871502873223747,57.213750000000005,3.305629996522652,51.72,56.02,8.410000000000004,4.109999999999999,0.8822070234925684,False
2026-01-04 13:00:00,Building_A,55.35,False,normal,13,6,4,1,1,0,-0.2588190451025208,-0.9659258262890684,-0.7818314824680299,0.6234898018587334,55.35,0.0,0.0,56.315,3.264075673140898,57.385,3.34729611841336,60.13,58.51,-4.780000000000001,-3.1599999999999966,-0.6079533832712116,False
2026-01-04 14:00:00,Building_A,57.76,False,normal,14,6,4,1,1,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,59.77,-3.362891082482859,3.362891082482859,55.54333333333333,2.7275312402714484,57.25333333333334,3.3632317101605103,55.35,60.63,2.4099999999999966,-2.8700000000000045,0.1506487540349933,False
2026-01-04 15:00:00,Building_A,60.1,False,normal,15,6,4,1,1,0,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,57.45,4.612706701479545,4.612706701479545,56.10500000000001,2.788825917835347,57.13375,3.288135208924841,57.76,61.25,2.3400000000000034,-1.1499999999999986,0.9021070641951828,False
2026-01-04 16:00:00,Building_A,59.93,False,normal,16,6,4,1,1,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,57.12,4.91946778711485,4.91946778711485,56.80833333333333,3.2195988362926515,57.08583333333333,3.2334675379285738,60.1,61.67,-0.1700000000000017,-1.740000000000002,0.8796026659629613,False
2026-01-04 17:00:00,Building_A,61.03,False,normal,17,6,4,1,1,0,-0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,58.88,3.651494565217389,3.651494565217389,57.498333333333335,3.396477096442305,57.01333333333334,3.144496457465294,59.93,55.95,1.1000000000000014,5.079999999999998,1.2773640298212965,False
2026-01-04 18:00:00,Building_A,57.21,False,normal,18,6,4,1,1,0,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,57.28,-0.122206703910615,0.122206703910615,59.05,2.112713894494673,57.225,3.239353129198711,61.03,55.39,-3.82,1.8200000000000005,-0.0046305541266231,False
2026-01-04 19:00:00,Building_A,55.58,False,normal,19,6,4,1,1,0,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,55.58,0.0,0.0,58.56333333333333,2.1501596839903305,57.30083333333334,3.215745118423408,57.21,61.99,-1.6300000000000026,-6.410000000000004,-0.5351274028138823,False
2026-01-04 20:00:00,Building_A,57.3,False,normal,20,6,4,1,1,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,59.66,-3.955749245725779,3.955749245725779,58.60166666666666,2.082396856186979,57.03375,3.0723476542691164,55.58,56.74,1.7199999999999989,0.5599999999999952,0.0866601146618408,False
2026-01-04 21:00:00,Building_A,49.26,False,normal,21,6,4,1,1,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,58.91,-16.38092004753013,16.38092004753013,58.525,2.1275596348847023,57.05708333333333,3.0721462249596008,57.3,51.32,-8.04,-2.0600000000000023,-2.537992257655596,False
2026-01-04 22:00:00,Building_A,50.46,False,normal,22,6,4,1,1,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,59.18,-14.734707671510645,14.734707671510645,56.71833333333333,4.157111577364381,56.97125,3.2622975532719645,49.26,52.03,1.2000000000000028,-1.5700000000000005,-1.995909292047702,False
2026-01-04 23:00:00,Building_A,51.08,False,normal,23,6,4,1,1,1,-0.2588190451025215,0.965925826289068,-0.7818314824680299,0.6234898018587334,55.8,-8.458781362007167,8.458781362007167,55.14000000000001,4.479129379688637,56.90583333333333,3.379330930262552,50.46,53.1,0.6199999999999974,-2.020000000000003,-1.723960586742745,False
2026-01-05 00:00:00,Building_A,52.71,False,normal,0,0,5,1,0,1,0.0,1.0,0.0,1.0,58.69,-10.189129323564488,10.189129323564488,53.48166666666666,3.622266785682164,56.82166666666666,3.5011993804190227,51.08,60.18,1.6300000000000026,-7.469999999999999,-1.174359475116374,False
2026-01-05 01:00:00,Building_A,59.7,False,normal,1,0,5,1,0,1,0.2588190451025207,0.9659258262890684,0.0,1.0,59.14,0.9469056476158308,0.9469056476158308,52.73166666666666,3.128069159506551,56.51041666666666,3.521644229576206,52.71,58.41,6.990000000000002,1.2900000000000065,0.9057085626497748,False
2026-01-05 02:00:00,Building_A,53.17,False,normal,2,0,5,1,0,1,0.4999999999999999,0.8660254037844387,0.0,1.0,56.44,-5.793763288447903,5.793763288447903,53.41833333333333,4.160280839878023,56.564166666666665,3.561516429185687,59.7,61.15,-6.530000000000001,-7.979999999999997,-0.9530116550501812,False
2026-01-05 03:00:00,Building_A,55.81,False,normal,3,0,5,1,0,1,0.7071067811865476,0.7071067811865476,0.0,1.0,57.49,-2.9222473473647583,2.9222473473647583,52.73,3.706513186269458,56.23166666666666,3.486485294697534,53.17,55.56,2.640000000000001,0.25,-0.1209431937969039,False
2026-01-05 04:00:00,Building_A,64.19,False,normal,4,0,5,1,0,1,0.8660254037844386,0.5000000000000001,0.0,1.0,60.4,6.274834437086091,6.274834437086091,53.821666666666665,3.4347134766463827,56.24208333333333,3.4847643288368086,55.81,58.49,8.379999999999995,5.699999999999996,2.280761600116478,False
2026-01-05 05:00:00,Building_A,55.92,False,normal,5,0,5,1,0,1,0.9659258262890684,0.2588190451025207,0.0,1.0,57.98,-3.5529492928595987,3.5529492928595987,56.11000000000001,4.975319085243692,56.47958333333333,3.822501433635071,64.19,60.83,-8.269999999999996,-4.909999999999997,-0.1463919224226905,False
2026-01-05 06:00:00,Building_A,61.39,False,normal,6,0,5,1,0,1,1.0,6.123233995736766e-17,0.0,1.0,59.84,2.590240641711225,2.590240641711225,56.91666666666666,4.3497111015166245,56.275,3.709256341733863,55.92,56.15,5.469999999999999,5.240000000000002,1.3789826123500095,False
2026-01-05 07:00:00,Building_A,53.03,False,normal,7,0,5,1,0,0,0.9659258262890684,-0.2588190451025206,0.0,1.0,56.75,-6.555066079295152,6.555066079295152,58.36333333333334,4.107493964287384,56.49333333333333,3.853010868609176,61.39,59.98,-8.36,-6.949999999999996,-0.898864148437633,False
2026-01-05 08:00:00,Building_A,132.12,False,normal,8,0,5,1,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,132.12,0.0,0.0,57.251666666666665,4.551933288906708,56.20374999999999,3.84072096096517,53.03,54.39,79.09,77.73,19.766145672015263,True
2026-01-05 09:00:00,Building_A,128.4,False,normal,9,0,5,1,0,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,133.66,-3.935358371988621,3.935358371988621,70.41000000000001,30.506908725729545,59.4425,15.944898938968242,132.12,55.88,-3.719999999999999,72.52000000000001,4.324737351045393,False
2026-01-05 10:00:00,Building_A,131.45,False,normal,10,0,5,1,0,0,0.4999999999999999,-0.8660254037844387,0.0,1.0,133.49,-1.5282043598771595,1.5282043598771595,82.50833333333334,37.215103072095104,62.46416666666666,21.234538706031948,128.4,55.79,3.049999999999983,75.66,3.2487559201715546,False
2026-01-05 11:00:00,Building_A,137.35,False,normal,11,0,5,1,0,0,0.258819045102521,-0.9659258262890682,0.0,1.0,133.45,2.922442862495321,2.922442862495321,93.71833333333332,40.57230652386754,65.61666666666666,25.40695910601052,131.45,51.72,5.900000000000006,85.63,2.8233734322169783,False
